key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
559,"lovm_chal008","s1p3",4,"GoldSaucerContent#66",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 8<Indent/>: Héritiers miniatures","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,"lovm_chal009","s1p3",4,"GoldSaucerContent#67",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 9<Indent/>: Déflagration à Clochecuivre","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,"lovm_chal010","s1p3",4,"GoldSaucerContent#68",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 10<Indent/>: Invasion de mandragores","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,"lovm_chal011","s1p3",4,"GoldSaucerContent#69",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 11<Indent/>: Longue vie aux Sultanes<Indent/>!","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,"lovm_chal012","s1p3",4,"GoldSaucerContent#70",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 12<Indent/>: Château d'Amdapeur","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,"lovm_chal013","s1p3",4,"GoldSaucerContent#71",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 13<Indent/>: Épreuve des Forges","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,"lovm_chal014","s1p3",4,"GoldSaucerContent#72",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 14<Indent/>: Casse-noisette","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,"lovm_chal015","s1p3",4,"GoldSaucerContent#73",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 15<Indent/>: Mini-fontaine d'Urth","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,"lovm_chal016","s1p3",4,"GoldSaucerContent#74",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 16<Indent/>: Parade des chocobos","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,"lovm_chal017","s1p3",4,"GoldSaucerContent#75",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 17<Indent/>: Bonhommes de Manteneige","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,"lovm_chal018","s1p3",4,"GoldSaucerContent#76",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 18<Indent/>: Mini-contrat de chasse","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570,"lovm_chal019","s1p3",4,"GoldSaucerContent#77",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 19<Indent/>: Revanche de Gilgamini","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,"lovm_chal020","s1p3",4,"GoldSaucerContent#78",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 20<Indent/>: Pouvoir de la Lumière","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,"lovm_chal021","s1p3",4,"GoldSaucerContent#79",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 21<Indent/>: Louisoix et petits fils","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,"lovm_chal022","s1p3",4,"GoldSaucerContent#80",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 22<Indent/>: Monde des Quasi-ténèbres","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,"lovm_chal023","s1p3",4,"GoldSaucerContent#81",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 23<Indent/>: Labyrinthe de Basta-mut","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575,"lovm_chal024","s1p3",4,"GoldSaucerContent#82",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Bataille 24<Indent/>: Abîme de Basta-mut","Gold Saucer",5,"",0,"ui/icon/112000/112115.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
576,"lovm_vs3_001","s1p3",4,"GoldSaucerContent#83",True,0,0,0,109,"ContentMemberType#1",3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"Bataille simple contre l'ordinateur (facile)","Gold Saucer",5,"",3,"ui/icon/112000/112109.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,"lovm_vs3_002","s1p3",4,"GoldSaucerContent#84",True,0,0,0,109,"ContentMemberType#1",3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"Bataille simple contre l'ordinateur (normal)","Gold Saucer",5,"",4,"ui/icon/112000/112110.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,"lovm_vs3_003","s1p3",4,"GoldSaucerContent#85",True,0,0,0,109,"ContentMemberType#1",3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"Bataille simple contre l'ordinateur (brutal)","Gold Saucer",5,"",5,"ui/icon/112000/112111.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
579,"lovm_cnv_cpu","s1p3",4,"GoldSaucerContent#86",False,0,0,0,109,"ContentMemberType#1",0,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,True,True,"Bataille de tournoi contre l'ordinateur","Gold Saucer",5,"",7,"ui/icon/112000/112200.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580,"l1p2_5","l1p2_4",1,"The Feast (personnalisé/équipe JcJ/Tour de Cristal)",True,0,0,0,146,"ContentMemberType#22",0,0,0,0,0,30,70,0,0,False,False,False,False,False,0,True,False,True,False,False,False,True,False,False,"The Feast (personnalisé/équipe JcJ/Tour de Cristal)","JcJ",25,,35,"ui/icon/112000/112309.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,"z3fb","z3fb",3,"Eurêka Pagos",False,2,0,0,142,"ContentMemberType#19",0,0,1,68478,0,70,70,0,300,True,True,False,False,False,0,False,False,True,False,False,False,True,False,False,"Eurêka Pagos","Eurêka",0,,0,"ui/icon/112000/112308.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,"ec009","ec009",1,"Voyage en terre hostile",False,2,0,0,142,"ContentMemberType#1",0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Voyage en terre hostile","Batailles de quête",0,"",0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583,"w1t1_5th","w1t1_5th",3,"Les grandes manœuvres commémoratives",False,0,0,0,142,"ContentMemberType#19",0,0,3,0,0,30,50,0,110,True,True,False,False,False,0,False,False,True,False,False,False,True,False,False,"les grandes manœuvres commémoratives","",0,"Les forces alliées d'Éorzéa ont découvert que Rhitahtyn sas Arvina, le préfet de la 14e légion, doit faire une visite d'inspection dans un avant-poste impérial situé au Cap Vendouest. Bien qu'il soit originaire d'un pays annexé par Garlemald, le don de Rhitahtyn pour la stratégie lui a permis de gravir les échelons de l'armée impériale très vite. Il ne fait aucun doute que se débarrasser d'un tel adversaire serait un avantage pour l'Alliance éorzéenne dans sa tentative de libérer ses territoires du joug garlemaldais. Dans le cadre de l'opération “la marche des Preux”, vous devez vous infiltrer dans ledit avant-poste et éliminer ce bras droit de Gaius van Baelsar<Indent/>!",0,"ui/icon/112000/112297.tex",80113,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
584,"d2d9","d2d9",1,"l'Arboretum Sainte-Mocianne (brutal)",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,70,70,340,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"l'Arboretum Sainte-Mocianne (brutal)","Donjons",0,"Le nord-est de l'île de Vylbrand a été frappé récemment par un puissant séisme, et chez les Héritiers de la Septième Aube, le sage Urianger soupçonne les Kobolds d'avoir réussi à rappeler leur Primordial, Titan.
Pour le plus grand malheur des Éorzéens, cette crainte s'est avérée fondée. Grâce à un sort d'invocation mystérieux, l'Ébranleur des terres est de nouveau apparu dans les tréfonds d'O'Ghomoro, et il semble posséder une force sans limites. Les braves héros d'Éorzéa vont une nouvelle fois devoir anéantir ce terrible ennemi.",71,"ui/icon/112000/112310.tex",0,-1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,"e3d7","e3d7",1,"L'Escarre",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,70,70,340,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"L'Escarre","Donjons",0,"Une équipe d'ingénieurs de l'ordre des Deux Vipères travaillait à la création d'un avant-poste destiné à surveiller de près les mouvements des Ixali, lorsqu'elle a été furieusement attaquée par Garuda, la Souffleuse de rafales. Selon le témoignage de l'unique survivant de ce massacre, la Primordiale jouirait d'un pouvoir effroyable, sans commune mesure avec le passé.
Dépassées par cette menace inattendue, les autorités gridaniennes ont demandé l'aide d'aventuriers pour l'éliminer.",70,"ui/icon/112000/112311.tex",0,-1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,"o3c2","o3c2",1,"le Temple sacré d'Uznair",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,1,0,0,370,True,False,True,False,False,0,False,False,False,False,True,False,True,False,False,"le Temple sacré d'Uznair","Chasse aux trésors",0,,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,"z3oc","z3oc",1,"Alphastice v1.0",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,355,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphastice v1.0","Raids",16,,75,"ui/icon/112000/112312.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,"z3od","z3od",1,"Alphastice v2.0",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,355,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphastice v2.0","Raids",16,,76,"ui/icon/112000/112313.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
589,"z3oe","z3oe",1,"Alphastice v3.0",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,355,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphastice v3.0","Raids",16,,77,"ui/icon/112000/112314.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,"z3of","z3of",1,"Alphastice v4.0",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,355,0,False,True,True,False,False,1,True,False,True,False,False,True,True,False,False,"Alphastice v4.0","Raids",16,,78,"ui/icon/112000/112315.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,"z3oc_2","z3oc_2",1,"Alphastice v1.0 (sadique)",False,2,0,0,110,"ContentMemberType#3",0,0,0,0,0,70,70,370,0,False,False,True,False,False,1,False,True,True,True,False,False,True,False,False,"Alphastice v1.0 (sadique)","Raids",0,,91,"ui/icon/112000/112316.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,"z3od_2","z3od_2",1,"Alphastice v2.0 (sadique)",False,2,0,0,110,"ContentMemberType#3",0,0,0,0,0,70,70,375,0,False,False,True,False,False,1,False,True,True,True,False,False,True,False,False,"Alphastice v2.0 (sadique)","Raids",0,,92,"ui/icon/112000/112317.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,"z3oe_2","z3oe_2",1,"Alphastice v3.0 (sadique)",False,2,0,0,110,"ContentMemberType#3",0,0,0,0,0,70,70,380,0,False,False,True,False,False,1,False,True,True,True,False,False,True,False,False,"Alphastice v3.0 (sadique)","Raids",0,,93,"ui/icon/112000/112318.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,"z3of_2","z3of_2",1,"Alphastice v4.0 (sadique)",False,2,0,0,110,"ContentMemberType#3",0,0,0,0,0,70,70,380,0,False,False,True,False,False,1,False,True,True,True,False,True,True,False,False,"Alphastice v4.0 (sadique)","Raids",0,,94,"ui/icon/112000/112319.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,"e3ff","e3ff",1,"le Pont Ohashi",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,365,0,False,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"le Pont Ohashi","Défis",0,,137,"ui/icon/112000/112320.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,"e3fe","e3fe",1,"le Nid des Lamentations",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,355,0,False,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"le Nid des Lamentations","Défis",0,,135,"ui/icon/112000/112321.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,"e3fe_2","e3fe_2",1,"le Nid des Lamentations (extrême)",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,370,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"le Nid des Lamentations (extrême)","Défis",22,,156,"ui/icon/112000/112322.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,"z3fc","z3fc",3,"Eurêka Pyros",False,2,0,0,142,"ContentMemberType#19",0,0,1,68148,0,70,70,0,300,True,True,False,False,False,0,False,False,True,False,False,False,True,False,False,"Eurêka Pyros","Eurêka",0,,0,"ui/icon/112000/112323.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,"w1p1","w1p1",1,"Gorge dérobée (machinerie)",True,0,0,0,146,"ContentMemberType#18",0,0,0,0,0,30,70,0,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"Gorge dérobée (machinerie)","JcJ",23,,200,"ui/icon/112000/112335.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,"w1eg","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,"w1eg_2","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,"w1eg_3","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,"w1eg_4","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,"w1eg_5","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,"w1eg_6","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606,"w1eg_7","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
607,"w1eg_8","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
608,"w1eg_9","w1eg",3,"Haute voltige",False,0,0,0,109,"ContentMemberType#19",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Haute voltige","Gold Saucer",0,,0,"ui/icon/112000/112324.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,"ec010","ec010",1,"Ralliement dans la steppe",False,2,0,0,142,"ContentMemberType#1",0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Ralliement dans la steppe","Batailles de quête",0,"",0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,"aoz001","w1tz",1,"Début du spectacle",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Début du spectacle","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,"g3d5","g3d5",1,"Les Ténèbres de Ghimlyt",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,70,70,360,0,False,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Les Ténèbres de Ghimlyt","Donjons",0,"Désireux de protéger la Sylve de ses agresseurs, une bande de Mogs se faisant appeler les “Vassaux du Roi” a décidé d'appeler à la rescousse leur monarque légendaire “Moggle Mog XII”. Bien que cet être ne soit pas une divinité à proprement parler, ils sont parvenus à l'invoquer en Éorzéa à l'aide de cristaux et de prières, tout comme le font les hommes-bêtes avec leurs Primordiaux.
Certains Mogs subissent déjà son influence néfaste et ce n'est qu'une question de temps avant que les autres ne deviennent des subjugués. Au nom des Mogs et des habitants de Gridania, vous devez exterminer cette menace<Indent/>!",72,"ui/icon/112000/112333.tex",0,-1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,"aoz002","w1tz",1,"Puddings à la mode",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Puddings à la mode","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,"aoz003","w1tz",1,"Zipacna, le premier obstacle",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Zipacna, le premier obstacle","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
614,"aoz004","w1tz",1,"Kreios, le destructeur d'acier",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Kreios, le destructeur d'acier","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
